HPO,t_start,t_end
HP:0031417,6.58333,6.66666
HP:0002017,4.16667,4.25
HP:0002013,4,4.08333
HP:0025354,7.08333,7.16666
HP:0011017,7.16667,7.25
HP:0000234,2.33333,2.41666
HP:0000271,2.41667,2.5
HP:0000324,2.33333,2.41666
HP:0011331,2.25,2.33333
HP:0000234,5,5.08333
HP:0000271,5.16667,5.25
HP:0000324,5,5.08333
HP:0012647,6.58333,6.66666
HP:0012649,6.66667,6.75
HP:0002090,6.5,6.58333
HP:0011024,6.16667,6.25
HP:0012719,6.16667,6.25
HP:0025270,6,6.08333
HP:0002015,6.16667,6.25
HP:0002133,8,8.08333
HP:0007359,0,0.08333
HP:0000271,6.58333,6.66666
HP:0000366,6.58333,6.66666
HP:0001742,6.5,6.58333
HP:0031466,7.58333,7.66666
HP:0000734,7.5,7.58333
HP:0100710,7.5,7.58333
HP:0001507,4.5,4.58333
HP:0004323,4.66667,4.75
HP:0004325,4.5,4.58333
HP:0002014,5.83333,5.91666
HP:0000005,7.08333,7.16666
HP:0001427,7.08333,7.16666
HP:0012735,2.91667,3
HP:0031826,3,3.08333
HP:0011032,5.66667,5.75
HP:0001944,5.66667,5.75
HP:0033127,8.16667,8.25
HP:0000924,8.08333,8.16666
HP:0011842,8.16667,8.25
HP:0001367,8,8.08333
HP:0040064,8.16667,8.25
HP:0002814,8,8.08333
HP:0100491,8.16667,8.25
HP:0002815,8.16667,8.25
HP:0010500,8.16667,8.25
HP:0002816,8,8.08333
HP:0000271,3.75,3.83333
HP:0000153,3.91667,4
HP:0031815,3.75,3.83333
HP:0100755,3.91667,4
HP:0003781,3.91667,4
HP:0002307,3.91667,4
HP:0100022,0.33333,0.41666
HP:0031826,0.25,0.33333
HP:0002476,0.25,0.33333
HP:0003011,3.33333,3.41666
HP:0011804,3.41667,3.5
HP:0001276,3.25,3.33333
HP:0001257,3.41667,3.5
HP:0001264,3.25,3.33333
HP:0011122,6.33333,6.41666
HP:0010978,6.25,6.33333
HP:0012647,6.33333,6.41666
HP:0012649,6.41667,6.5
HP:0011123,6.33333,6.41666
HP:0000988,6.41667,6.5
HP:0002104,4.58333,4.66666
HP:0002360,4.66667,4.75
HP:0010535,4.66667,4.75
HP:0001288,9.75,9.83333
HP:0012823,1.08333,1.16666
HP:0012824,1.16667,1.25
HP:0012828,1.16667,1.25
HP:0004323,8.16667,8.25
HP:0004325,8,8.08333
HP:0001508,8,8.08333
HP:0002197,5.08333,5.16666
HP:0032677,5,5.08333
HP:0002094,0.33333,0.41666
HP:0000924,6.5,6.58333
HP:0009121,6.5,6.58333
HP:0011821,6.5,6.58333
HP:0030791,6.5,6.58333
HP:0000277,6.66667,6.75
HP:0009115,6.5,6.58333
HP:0009122,6.66667,6.75
HP:0009116,6.66667,6.75
HP:0009118,6.58333,6.66666
HP:0000347,6.5,6.58333
HP:0011331,4.08333,4.16666
HP:0000271,6.25,6.33333
HP:0000153,6.25,6.33333
HP:0031815,6.33333,6.41666
HP:0100755,6.25,6.33333
HP:0003781,6.25,6.33333
HP:0002027,7.58333,7.66666
HP:0000549,3.91667,4
HP:0000486,3.75,3.83333
HP:0001574,0.75,0.83333
HP:0000951,0.75,0.83333
HP:0011121,0.83333,0.91666
HP:0011355,0.91667,1
HP:0003764,0.75,0.83333
HP:0001062,0.83333,0.91666
HP:0000759,6,6.08333
HP:0009830,6.08333,6.16666
HP:0003474,6.08333,6.16666
HP:0010832,6,6.08333
HP:0007328,6,6.08333
HP:0007021,6.16667,6.25
HP:0033127,8.75,8.83333
HP:0000924,8.75,8.83333
HP:0011843,8.83333,8.91666
HP:0012531,8.83333,8.91666
HP:0009763,8.91667,9
HP:0012514,8.83333,8.91666
HP:0030839,8.91667,9
HP:0032443,6,6.08333
HP:0033151,6.41667,6.5
HP:0025439,6.41667,6.5
HP:0031466,3.83333,3.91666
HP:0020219,9.75,9.83333
HP:0020221,9.75,9.83333
HP:0000640,9.75,9.83333
HP:0012531,4.75,4.83333
HP:0002069,9.5,9.58333
HP:0001871,7.08333,7.16666
HP:0005561,7.16667,7.25
HP:0012145,7,7.08333
HP:0011974,7.08333,7.16666
HP:0002597,4.25,4.33333
HP:0100763,4.33333,4.41666
HP:0002733,4.41667,4.5
HP:0002716,4.25,4.33333
HP:0003812,6.91667,7
HP:0003828,6.91667,7
HP:0002013,0.08333,0.16666
HP:0002046,0.33333,0.41666
HP:0002597,5.41667,5.5
HP:0001574,5.25,5.33333
HP:0000951,5.25,5.33333
HP:0011121,5.25,5.33333
HP:0011354,5.33333,5.41666
HP:0011276,5.25,5.33333
HP:0010783,5.41667,5.5
HP:0100326,6,6.08333
HP:0100851,2.5,2.58333
HP:0000737,2.58333,2.66666
HP:0000501,5.25,5.33333
HP:0020221,8.75,8.83333
HP:0025032,2.33333,2.41666
HP:0011458,2.41667,2.5
HP:0002014,2.25,2.33333
HP:0002133,5.25,5.33333
HP:0003549,3.41667,3.5
HP:0100790,3.33333,3.41666
HP:0002099,6,6.08333
HP:0032443,2.75,2.83333
HP:0032316,2.91667,3
HP:0012531,4,4.08333
HP:0100543,4.66667,4.75
HP:0001268,4.66667,4.75
HP:0002344,4.5,4.58333
HP:0000600,6.08333,6.16666
HP:0033151,6,6.08333
HP:0025439,6,6.08333
HP:0002099,4.58333,4.66666
HP:0100326,1.33333,1.41666
HP:0011134,7.16667,7.25
HP:0002360,2.5,2.58333
HP:0100785,2.66667,2.75
HP:0031356,2.58333,2.66666
HP:0100022,0.16667,0.25
HP:0004305,0.16667,0.25
HP:0001336,0,0.08333
HP:0002493,4.83333,4.91666
HP:0003011,4.83333,4.91666
HP:0003808,4.83333,4.91666
HP:0001276,4.91667,5
HP:0001257,4.91667,5
HP:0001264,4.75,4.83333
HP:0032443,9.91667,10
HP:0032316,9.83333,9.91666
HP:0012373,10,10.08333
HP:0000504,10.16667,10.25
HP:0000551,10.08333,10.16666
HP:0007641,10.16667,10.25
HP:0000642,10,10.08333
HP:0011519,10.16667,10.25
HP:0011520,10.16667,10.25
HP:0003011,8.83333,8.91666
HP:0002664,8.83333,8.91666
HP:0011793,8.91667,9
HP:0009728,8.75,8.83333
HP:0011792,8.75,8.83333
HP:0100242,8.83333,8.91666
HP:0030448,8.91667,9
HP:0002859,8.91667,9
HP:0006779,8.75,8.83333
HP:0001608,2.33333,2.41666
HP:0001609,2.41667,2.5
HP:0000478,9,9.08333
HP:0012373,9.08333,9.16666
HP:0000496,9,9.08333
HP:0012547,9,9.08333
HP:0000639,9.08333,9.16666
HP:0000640,9.16667,9.25
HP:0000640,8.5,8.58333
HP:0004396,4.25,4.33333
HP:0010546,6.5,6.58333
HP:0011097,6.66667,6.75
HP:0025031,3.08333,3.16666
HP:0002017,3.08333,3.16666
HP:0002013,3.16667,3.25
HP:0000496,10,10.08333
HP:0012547,10.16667,10.25
HP:0000639,10.16667,10.25
HP:0032012,5.91667,6
HP:0006527,3.58333,3.66666
HP:0033127,6.91667,7
HP:0003549,6.75,6.83333
HP:0000924,6.91667,7
HP:0011843,6.83333,6.91666
HP:0011729,6.75,6.83333
HP:0011805,6.83333,6.91666
HP:0011842,6.83333,6.91666
HP:0100261,6.75,6.83333
HP:0001371,6.91667,7
HP:0011442,8.75,8.83333
HP:0011443,8.91667,9
HP:0001251,8.91667,9
HP:0010867,8.83333,8.91666
HP:0004370,8.16667,8.25
HP:0002046,8.08333,8.16666
HP:0004305,8.5,8.58333
HP:0000640,8.75,8.83333
HP:0001871,9.33333,9.41666
HP:0001872,9.41667,9.5
HP:0011873,9.33333,9.41666
HP:0001873,9.33333,9.41666
HP:0011874,9.33333,9.41666
HP:0011442,2.41667,2.5
HP:0002493,2.41667,2.5
HP:0003011,2.33333,2.41666
HP:0001276,2.41667,2.5
HP:0001257,2.41667,2.5
HP:0001264,2.33333,2.41666
HP:0100326,6.33333,6.41666
HP:0002099,6.41667,6.5
HP:0012531,5.66667,5.75
HP:0006536,6.16667,6.25
HP:0006510,6.16667,6.25
HP:0032012,5,5.08333
HP:0004298,6,6.08333
HP:0010866,6,6.08333
HP:0030829,5.58333,5.66666
HP:0030828,5.58333,5.66666
HP:0000818,3.41667,3.5
HP:0012503,3.41667,3.5
HP:0011747,3.25,3.33333
HP:0000617,9.08333,9.16666
HP:0002087,4.25,4.33333
HP:0001600,4.33333,4.41666
HP:0025423,4.41667,4.5
HP:0033000,4.41667,4.5
HP:0000707,1.83333,1.91666
HP:0012638,1.91667,2
HP:0000708,1.83333,1.91666
HP:0100851,1.83333,1.91666
HP:0012393,5.5,5.58333
HP:0500093,5.66667,5.75
HP:0011446,3.41667,3.5
HP:0004372,3.41667,3.5
HP:0032316,10.25,10.33333
HP:0012393,6.33333,6.41666
HP:0012378,5.41667,5.5
HP:0031416,6.08333,6.16666
HP:0031417,6.16667,6.25
HP:0010546,2.25,2.33333
HP:0100022,7.41667,7.5
HP:0010546,7.25,7.33333
HP:0030829,2.33333,2.41666
HP:0030828,2.41667,2.5
HP:0002098,2.33333,2.41666
HP:0020100,3.75,3.83333
HP:0031690,3.83333,3.91666
HP:0032255,3.83333,3.91666
HP:0020102,3.83333,3.91666
HP:0012372,5.5,5.58333
HP:0004329,5.58333,5.66666
HP:0001098,5.58333,5.66666
HP:0000479,5.5,5.58333
HP:0001103,5.58333,5.66666
HP:0030506,5.58333,5.66666
HP:0007677,5.58333,5.66666
HP:0012759,7.16667,7.25
HP:0012758,7.16667,7.25
HP:0032892,6.83333,6.91666
HP:0032894,6.83333,6.91666
HP:0002373,6.91667,7
HP:0011171,6.83333,6.91666
HP:0004324,3.08333,3.16666
HP:0012823,2.58333,2.66666
HP:0012824,2.66667,2.75
HP:0012828,2.5,2.58333
HP:0012823,7.16667,7.25
HP:0025085,4,4.08333
HP:0020100,1.25,1.33333
HP:0001332,9.16667,9.25
HP:0012759,9.58333,9.66666
HP:0012337,6.75,6.83333
HP:0004360,6.75,6.83333
HP:0001941,6.91667,7
HP:0002094,6.33333,6.41666
HP:0002098,6.41667,6.5
HP:0030864,6.25,6.33333
HP:0000324,3.08333,3.16666
HP:0011331,3,3.08333
HP:0002094,7,7.08333
HP:0003829,6.91667,7
HP:0001626,0.25,0.33333
HP:0002597,0.33333,0.41666
HP:0000951,0.41667,0.5
HP:0011121,0.41667,0.5
HP:0011354,0.33333,0.41666
HP:0011276,0.33333,0.41666
HP:0010783,0.25,0.33333
HP:0012823,1.5,1.58333
HP:0012824,1.58333,1.66666
HP:0012828,1.66667,1.75
HP:0025143,6.33333,6.41666
HP:0002014,4.66667,4.75
HP:0002017,7.25,7.33333
HP:0002018,7.41667,7.5
HP:0002099,1.25,1.33333
HP:0012700,8.16667,8.25
HP:0031058,8,8.08333
HP:0031064,8,8.08333
HP:0002607,8.16667,8.25
HP:0040183,8.08333,8.16666
HP:0030828,1.66667,1.75
HP:0002133,7.25,7.33333
HP:0002069,10.08333,10.16666
HP:0032892,8.75,8.83333
HP:0032894,8.91667,9
HP:0002373,8.91667,9
HP:0040202,6.58333,6.66666
HP:0100738,6.66667,6.75
HP:0002591,6.58333,6.66666
HP:0100022,9.41667,9.5
HP:0031826,9.41667,9.5
HP:0002476,9.41667,9.5
HP:0025032,9,9.08333
HP:0011458,9.16667,9.25
HP:0002017,9.08333,9.16666
HP:0002013,9.08333,9.16666
HP:0100326,5.33333,5.41666
HP:0012393,5.33333,5.41666
HP:0012395,5.41667,5.5
HP:0001250,8.25,8.33333
HP:0004305,2.58333,2.66666
HP:0001336,2.58333,2.66666
HP:0100022,4.5,4.58333
HP:0010546,4.66667,4.75
HP:0001507,7.41667,7.5
HP:0004323,7.33333,7.41666
HP:0004325,7.33333,7.41666
HP:0001508,7.41667,7.5
HP:0003011,9.25,9.33333
HP:0002664,9.41667,9.5
HP:0009728,9.41667,9.5
HP:0011792,9.41667,9.5
HP:0002859,9.33333,9.41666
HP:0006779,9.41667,9.5
HP:0030178,3.75,3.83333
HP:0002353,3.83333,3.91666
HP:0100022,5.33333,5.41666
HP:0001288,5.25,5.33333
HP:0002527,5.41667,5.5
HP:0000617,9.83333,9.91666
HP:0000736,10.41667,10.5
HP:0000752,10.41667,10.5
HP:0007018,10.25,10.33333
HP:0000152,7.25,7.33333
HP:0000271,7.33333,7.41666
HP:0000366,7.41667,7.5
HP:0012384,7.41667,7.5
HP:0012393,7.41667,7.5
HP:0003193,7.41667,7.5
HP:0031826,8.58333,8.66666
HP:0002133,6,6.08333
HP:0002597,6.58333,6.66666
HP:0011121,6.5,6.58333
HP:0011276,6.5,6.58333
HP:0010783,6.5,6.58333
HP:0031826,7.5,7.58333
HP:0002476,7.58333,7.66666
HP:0000617,8.16667,8.25
HP:0001270,6.83333,6.91666
HP:0001250,4.25,4.33333
HP:0032892,4.41667,4.5
HP:0032894,4.33333,4.41666
HP:0002373,4.33333,4.41666
HP:0004323,3.66667,3.75
HP:0004324,3.58333,3.66666
HP:0012735,3.75,3.83333
HP:0002795,9.91667,10
HP:0002715,9.75,9.83333
HP:0010978,9.91667,10
HP:0100326,9.83333,9.91666
HP:0002099,9.91667,10
HP:0000478,7.08333,7.16666
HP:0012373,7.16667,7.25
HP:0000504,7.08333,7.16666
HP:0000551,7.08333,7.16666
HP:0007641,7.08333,7.16666
HP:0000642,7.08333,7.16666
HP:0011519,7.08333,7.16666
HP:0011520,7.16667,7.25
HP:0001626,4,4.08333
HP:0031273,4.08333,4.16666
HP:0100851,3.16667,3.25
HP:0000737,3.16667,3.25
HP:0032316,5.91667,6
HP:0000708,2.08333,2.16666
HP:0100851,2.08333,2.16666
HP:0000737,2,2.08333
HP:0002597,8.75,8.83333
HP:0001574,8.83333,8.91666
HP:0000951,8.91667,9
HP:0011121,8.83333,8.91666
HP:0011354,8.91667,9
HP:0011276,8.75,8.83333
HP:0001933,8.75,8.83333
HP:0000979,8.91667,9
HP:0031365,8.75,8.83333
HP:0031364,8.83333,8.91666
HP:0033127,10.16667,10.25
HP:0003011,10,10.08333
HP:0011804,10.08333,10.16666
HP:0001324,10.08333,10.16666
HP:0011805,10.08333,10.16666
HP:0040064,10.08333,10.16666
HP:0009127,10.16667,10.25
HP:0003690,10.16667,10.25
HP:0007340,10.08333,10.16666
HP:0001999,2.08333,2.16666
HP:0002719,2.66667,2.75
HP:0004429,2.5,2.58333
HP:0005396,2.66667,2.75
HP:0000716,10.33333,10.41666
HP:0032443,0.16667,0.25
HP:0032316,0,0.08333
HP:0001332,9.33333,9.41666
HP:0002268,9.25,9.33333
HP:0033127,7.41667,7.5
HP:0003011,7.41667,7.5
HP:0009728,7.25,7.33333
HP:0011792,7.25,7.33333
HP:0100242,7.25,7.33333
HP:0030448,7.25,7.33333
HP:0002859,7.25,7.33333
HP:0006779,7.41667,7.5
HP:0001311,9.75,9.83333
HP:0030178,9.75,9.83333
HP:0002353,9.91667,10
HP:0033127,9.91667,10
HP:0003011,9.83333,9.91666
HP:0011804,9.91667,10
HP:0001324,9.91667,10
HP:0011805,9.83333,9.91666
HP:0040064,9.91667,10
HP:0009127,9.75,9.83333
HP:0003690,9.91667,10
HP:0007340,9.75,9.83333
HP:0030828,4.41667,4.5
HP:0002014,5.58333,5.66666
HP:0010546,2.5,2.58333
HP:0002014,7.5,7.58333
HP:0001289,2.66667,2.75
HP:0031258,2.66667,2.75
HP:0006536,3.33333,3.41666
HP:0006510,3.33333,3.41666
HP:0002527,6.58333,6.66666
HP:0030828,0.41667,0.5
HP:0000709,8.91667,9
HP:0002197,7.5,7.58333
HP:0020219,7.58333,7.66666
HP:0032677,7.5,7.58333
HP:0011804,6.75,6.83333
HP:0003394,6.91667,7
HP:0004324,7.08333,7.16666
HP:0012735,0.33333,0.41666
HP:0011014,3.33333,3.41666
HP:0001952,3.25,3.33333
HP:0000819,3.41667,3.5
HP:0000005,6.16667,6.25
HP:0000006,6.16667,6.25
HP:0011025,9.16667,9.25
HP:0031657,9.16667,9.25
HP:0030148,9,9.08333
HP:0031664,9.16667,9.25
HP:0033127,9.58333,9.66666
HP:0003011,9.58333,9.66666
HP:0011793,9.58333,9.66666
HP:0009728,9.66667,9.75
HP:0011792,9.58333,9.66666
HP:0100242,9.66667,9.75
HP:0030448,9.5,9.58333
HP:0002859,9.58333,9.66666
HP:0006779,9.58333,9.66666
HP:0012759,0.25,0.33333
HP:0002376,0.41667,0.5
HP:0010978,0.66667,0.75
HP:0032101,0.66667,0.75
HP:0020100,0.66667,0.75
HP:0032255,0.66667,0.75
HP:0000707,0.5,0.58333
HP:0001250,0.5,0.58333
HP:0007359,0.58333,0.66666
HP:0006536,10.33333,10.41666
HP:0006510,10.41667,10.5
HP:0000709,7.16667,7.25
HP:0031826,9.16667,9.25
HP:0002476,9,9.08333
HP:0025142,0.08333,0.16666
HP:0002197,4.66667,4.75
HP:0011146,4.58333,4.66666
HP:0002121,4.66667,4.75
HP:0046506,5.66667,5.75
HP:0030833,5.58333,5.66666
HP:0011014,7.25,7.33333
HP:0011015,7.33333,7.41666
HP:0001943,7.41667,7.5
HP:0001999,2.66667,2.75
HP:0000324,2.66667,2.75
HP:0001005,6.58333,6.66666
HP:0000961,6.58333,6.66666
HP:0002099,4.25,4.33333
HP:0000711,8.25,8.33333
HP:0032892,4.58333,4.66666
HP:0032894,4.58333,4.66666
HP:0002373,4.58333,4.66666
HP:0003376,6,6.08333
HP:0001254,5.58333,5.66666
HP:0011355,5.25,5.33333
HP:0012733,5.25,5.33333
HP:0001999,7.41667,7.5
HP:0100851,5.75,5.83333
HP:0000737,5.75,5.83333
HP:0002919,8.08333,8.16666
HP:0025031,3.58333,3.66666
HP:0025032,3.5,3.58333
HP:0011458,3.58333,3.66666
HP:0002013,3.5,3.58333
HP:0001311,8.91667,9
HP:0030178,8.91667,9
HP:0002353,8.91667,9
HP:0004305,10.33333,10.41666
HP:0001337,10.25,10.33333
HP:0000366,5.41667,5.5
HP:0012384,5.25,5.33333
HP:0003193,5.33333,5.41666
HP:0030829,7.33333,7.41666
HP:0030828,7.33333,7.41666
HP:0001507,10.25,10.33333
HP:0004323,10.33333,10.41666
HP:0004325,10.33333,10.41666
HP:0001508,10.41667,10.5
HP:0012195,4.75,4.83333
HP:0025280,3.25,3.33333
HP:0025282,3.25,3.33333
HP:0011122,0.91667,1
HP:0012647,0.75,0.83333
HP:0012649,0.91667,1
HP:0011123,0.83333,0.91666
HP:0000988,0.83333,0.91666
HP:0002014,6.91667,7
HP:0030829,6.58333,6.66666
HP:0030828,6.5,6.58333
HP:0032316,6,6.08333
HP:0033127,0.08333,0.16666
HP:0003011,0.16667,0.25
HP:0011793,0,0.08333
HP:0009728,0,0.08333
HP:0011792,0,0.08333
HP:0100242,0.08333,0.16666
HP:0030448,0.16667,0.25
HP:0002859,0.08333,0.16666
HP:0006779,0,0.08333
HP:0020219,8,8.08333
HP:0020221,8.08333,8.16666
HP:0011968,7,7.08333
HP:0000951,8.66667,8.75
HP:0011122,8.5,8.58333
HP:0010978,8.66667,8.75
HP:0012647,8.58333,8.66666
HP:0012649,8.58333,8.66666
HP:0011123,8.58333,8.66666
HP:0000988,8.58333,8.66666
HP:0031668,9.16667,9.25
HP:0002069,4.5,4.58333
HP:0025142,9.5,9.58333
HP:0001507,8.33333,8.41666
HP:0004325,8.25,8.33333
HP:0001508,8.25,8.33333
HP:0000711,8.91667,9
HP:0000713,8.91667,9
HP:0012735,4.25,4.33333
HP:0000818,6.83333,6.91666
HP:0000864,6.83333,6.91666
HP:0012639,6.91667,7
HP:0012503,6.83333,6.91666
HP:0011747,6.75,6.83333
HP:0010625,6.91667,7
HP:0011024,5.66667,5.75
HP:0002015,5.5,5.58333
HP:0000234,0,0.08333
HP:0000271,0,0.08333
HP:0001999,0,0.08333
HP:0000324,0.16667,0.25
HP:0011331,0,0.08333
HP:0000598,2.25,2.33333
HP:0031704,2.25,2.33333
HP:0046506,2.25,2.33333
HP:0030766,2.41667,2.5
HP:0004370,6.75,6.83333
HP:0001945,6.83333,6.91666
HP:0012252,3.16667,3.25
HP:0002088,3.08333,3.16666
HP:0006530,3,3.08333
HP:0006527,3.16667,3.25
HP:0000315,6.5,6.58333
HP:0032039,6.5,6.58333
HP:0030669,6.5,6.58333
HP:0000502,6.66667,6.75
HP:0008047,6.58333,6.66666
HP:0025337,6.66667,6.75
HP:0100533,6.5,6.58333
HP:0000509,6.5,6.58333
HP:0007879,6.5,6.58333
HP:0008066,3.75,3.83333
HP:0025031,9.33333,9.41666
HP:0025032,9.41667,9.5
HP:0011458,9.33333,9.41666
HP:0002017,9.25,9.33333
HP:0002013,9.25,9.33333
HP:0007359,5.66667,5.75
HP:0001005,8.83333,8.91666
HP:0002795,8.83333,8.91666
HP:0000961,8.83333,8.91666
HP:0012337,5.41667,5.5
HP:0011014,5.41667,5.5
HP:0011015,5.41667,5.5
HP:0001943,5.33333,5.41666
HP:0000119,1.41667,1.5
HP:0000079,1.41667,1.5
HP:0010936,1.41667,1.5
HP:0000014,1.33333,1.41666
HP:0000009,1.41667,1.5
HP:0100518,1.41667,1.5
HP:0007359,0.75,0.83333
HP:0003808,6,6.08333
HP:0000709,9.41667,9.5
HP:0025031,8.58333,8.66666
HP:0011024,8.5,8.58333
HP:0025032,8.66667,8.75
HP:0012719,8.66667,8.75
HP:0025270,8.5,8.58333
HP:0002020,8.58333,8.66666
HP:0000992,6.75,6.83333
HP:0000709,7.41667,7.5
HP:0100660,9.16667,9.25
HP:0012735,4.75,4.83333
HP:0032101,2.33333,2.41666
HP:0020100,2.41667,2.5
HP:0031690,2.25,2.33333
HP:0032255,2.33333,2.41666
HP:0020102,2.25,2.33333
HP:0002360,6.5,6.58333
HP:0025267,6.58333,6.66666
HP:0012372,9.16667,9.25
HP:0004328,9.08333,9.16666
HP:0000517,9.16667,9.25
HP:0000518,9.08333,9.16666
HP:0000523,9,9.08333
HP:0007787,9,9.08333
HP:0011121,8.58333,8.66666
HP:0011354,8.58333,8.66666
HP:0001005,8.66667,8.75
HP:0002086,8.5,8.58333
HP:0002795,8.5,8.58333
HP:0000961,8.66667,8.75
HP:0002493,6.5,6.58333
HP:0003011,6.66667,6.75
HP:0011804,6.58333,6.66666
HP:0001276,6.58333,6.66666
HP:0001257,6.5,6.58333
HP:0001264,6.5,6.58333
HP:0002719,1.33333,1.41666
HP:0012252,1.33333,1.41666
HP:0002088,1.33333,1.41666
HP:0011947,1.25,1.33333
HP:0002205,1.33333,1.41666
HP:0011948,1.33333,1.41666
HP:0011950,1.33333,1.41666
HP:0011024,7.33333,7.41666
HP:0025033,7.33333,7.41666
HP:0012718,7.33333,7.41666
HP:0002242,7.33333,7.41666
HP:0002024,7.25,7.33333
HP:0005288,0.16667,0.25
HP:0009932,0.08333,0.16666
HP:0012823,1.25,1.33333
HP:0012824,1.33333,1.41666
HP:0012828,1.41667,1.5
HP:0000864,5.91667,6
HP:0012639,5.91667,6
HP:0012503,5.91667,6
HP:0011747,5.75,5.83333
HP:0010625,5.83333,5.91666
HP:0001197,7.41667,7.5
HP:0001787,7.33333,7.41666
HP:0011410,7.25,7.33333
HP:0012395,7.25,7.33333
HP:0001574,7.25,7.33333
HP:0000951,7.41667,7.5
HP:0011122,7.41667,7.5
HP:0000989,7.33333,7.41666
HP:0002597,7,7.08333
HP:0011121,7.16667,7.25
HP:0011354,7.08333,7.16666
HP:0011276,7,7.08333
HP:0010783,7.16667,7.25
HP:0000711,6.41667,6.5
HP:0032101,5.25,5.33333
HP:0020100,5.33333,5.41666
HP:0031690,5.33333,5.41666
HP:0032255,5.41667,5.5
HP:0020102,5.25,5.33333
HP:0025031,0.41667,0.5
HP:0025032,0.25,0.33333
HP:0011458,0.33333,0.41666
HP:0031657,3.75,3.83333
HP:0030148,3.91667,4
HP:0031668,3.83333,3.91666
HP:0032677,5.75,5.83333
HP:0020219,6.25,6.33333
HP:0020221,6.33333,6.41666
HP:0000366,4.25,4.33333
HP:0001742,4.25,4.33333
HP:0000271,9.08333,9.16666
HP:0000366,9,9.08333
HP:0012384,9,9.08333
HP:0003193,9.08333,9.16666
HP:0000708,9.91667,10
HP:0000711,9.75,9.83333
HP:0000713,9.83333,9.91666
HP:0002046,6.66667,6.75
HP:0002315,6.83333,6.91666
HP:0002076,6.83333,6.91666
HP:0001626,10.41667,10.5
HP:0011025,10.25,10.33333
HP:0031657,10.33333,10.41666
HP:0030148,10.41667,10.5
HP:0031668,10.33333,10.41666
HP:0025142,6.16667,6.25
HP:0002069,7.33333,7.41666
HP:0025142,3.66667,3.75
HP:0012378,3.58333,3.66666
HP:0001298,6.91667,7
HP:0200134,6.75,6.83333
HP:0020169,7.16667,7.25
HP:0020172,7.16667,7.25
HP:0012735,7.08333,7.16666
HP:0025068,5.75,5.83333
HP:0031622,5.91667,6
HP:0004372,3.75,3.83333
HP:0001289,3.75,3.83333
HP:0001939,10.25,10.33333
HP:0012337,10.25,10.33333
HP:0004370,10.33333,10.41666
HP:0001945,10.33333,10.41666
HP:0011134,10.41667,10.5
HP:0004324,8.66667,8.75
HP:0031704,4.25,4.33333
HP:0046506,4.25,4.33333
HP:0030766,4.41667,4.5
HP:0032316,2.5,2.58333
HP:0012824,0.75,0.83333
HP:0012828,0.75,0.83333
HP:0100851,1.16667,1.25
HP:0000737,1.16667,1.25
HP:0003011,8.16667,8.25
HP:0002664,8.08333,8.16666
HP:0011793,8.16667,8.25
HP:0009728,8.08333,8.16666
HP:0011792,8.08333,8.16666
HP:0100242,8.16667,8.25
HP:0030448,8.16667,8.25
HP:0002859,8,8.08333
HP:0006779,8.08333,8.16666
HP:0025033,7.16667,7.25
HP:0012718,7,7.08333
HP:0002242,7,7.08333
HP:0002576,7.08333,7.16666
HP:0012531,1.41667,1.5
HP:0012759,10.33333,10.41666
HP:0012758,10.25,10.33333
HP:0001263,10.41667,10.5
HP:0002094,5.66667,5.75
HP:0002017,6.33333,6.41666
HP:0020219,4.58333,4.66666
HP:0020221,4.66667,4.75
HP:0012378,0.08333,0.16666
HP:0012824,6.91667,7
HP:0000174,6.83333,6.91666
HP:0000218,6.75,6.83333
HP:0002133,6.91667,7
HP:0000366,6.91667,7
HP:0012384,6.91667,7
HP:0012393,6.83333,6.91666
HP:0003193,6.75,6.83333
HP:0000709,9,9.08333
HP:0011442,9.16667,9.25
HP:0011443,9.16667,9.25
HP:0001251,9.08333,9.16666
HP:0001310,9,9.08333
HP:0012719,6.83333,6.91666
HP:0025270,6.91667,7
HP:0002020,6.83333,6.91666
HP:0012823,4.33333,4.41666
HP:0012828,4.33333,4.41666
HP:0032180,4.5,4.58333
HP:0003111,4.58333,4.66666
HP:0011422,4.5,4.58333
HP:0011423,4.66667,4.75
HP:0020219,4.91667,5
HP:0011097,4.91667,5
HP:0011458,8.91667,9
HP:0002597,4.5,4.58333
HP:0100763,4.58333,4.66666
HP:0100765,4.58333,4.66666
HP:0030812,4.66667,4.75
HP:0001999,3.91667,4
HP:0000324,3.83333,3.91666
HP:0010978,9.58333,9.66666
HP:0032101,9.5,9.58333
HP:0002719,9.66667,9.75
HP:0004429,9.5,9.58333
HP:0005396,9.58333,9.66666
HP:0002014,3.66667,3.75
HP:0011277,3.75,3.83333
HP:0012211,3.91667,4
HP:0011036,3.75,3.83333
HP:0012590,3.83333,3.91666
HP:0011037,3.83333,3.91666
HP:0012252,2.75,2.83333
HP:0002088,2.91667,3
HP:0011947,2.83333,2.91666
HP:0002715,2.91667,3
HP:0012647,2.75,2.83333
HP:0002090,2.75,2.83333
HP:0030956,4.58333,4.66666
HP:0011675,4.66667,4.75
HP:0001649,4.5,4.58333
HP:0002597,3.75,3.83333
HP:0011354,3.91667,4
HP:0011276,3.91667,4
HP:0010783,3.91667,4
HP:0002793,4.25,4.33333
HP:0002789,4.33333,4.41666
HP:0000734,7.25,7.33333
HP:0100710,7.41667,7.5
